Date,High,Low,Open,Close,Volume,Adj Close
2017-08-07,119.52999877929688,117.76000213623047,119.26000213623047,118.55000305175781,108700,118.55000305175781
2017-08-08,120.33999633789062,117.86000061035156,118.08999633789062,118.54000091552734,112700,118.54000091552734
2017-08-09,119.5,116.83000183105469,117.58000183105469,118.6500015258789,100200,118.6500015258789
2017-08-10,118.98999786376953,116.37000274658203,117.69999694824219,118.02999877929688,115200,118.02999877929688
2017-08-11,119.08999633789062,116.91000366210938,117.12000274658203,118.4800033569336,100400,118.4800033569336
2017-08-14,120.43000030517578,118.05999755859375,119.43000030517578,118.43000030517578,81300,118.43000030517578
2017-08-15,119.51000213623047,115.91999816894531,118.55000305175781,116.0999984741211,93500,116.0999984741211
2017-08-16,117.18000030517578,115.5,116.5,116.26000213623047,268400,116.26000213623047
2017-08-17,117.66999816894531,114.5999984741211,114.70999908447266,114.94000244140625,148900,114.94000244140625
2017-08-18,116.18000030517578,112.30000305175781,113.95999908447266,115.18000030517578,124000,115.18000030517578
2017-08-21,116.05999755859375,112.1500015258789,115.87000274658203,112.63999938964844,151000,112.63999938964844
2017-08-22,116.80999755859375,112.22000122070312,112.81999969482422,115.9800033569336,179300,115.9800033569336
2017-08-23,115.5999984741211,113.80999755859375,114.9000015258789,115.30999755859375,49000,115.30999755859375
2017-08-24,115.5,113.5,115.5,114.31999969482422,92900,114.31999969482422
2017-08-25,117.06999969482422,113.94999694824219,114.5,116.27999877929688,102700,116.27999877929688
2017-08-28,117.94999694824219,115.0999984741211,116.7300033569336,117.5199966430664,113800,117.5199966430664
2017-08-29,117.87000274658203,114.41999816894531,116.5199966430664,115.72000122070312,73100,115.72000122070312
2017-08-30,118.23999786376953,114.76000213623047,115.9000015258789,117.98999786376953,101200,117.98999786376953
2017-08-31,119.77999877929688,117.12000274658203,118.55000305175781,118.55000305175781,108200,118.55000305175781
2017-09-01,119.70999908447266,116.77999877929688,118.51000213623047,119.56999969482422,118100,119.56999969482422
2017-09-05,119.80999755859375,117.5199966430664,119.08000183105469,118.87999725341797,56200,118.87999725341797
2017-09-06,119.55999755859375,117.80999755859375,119.45999908447266,118.33999633789062,74000,118.33999633789062
2017-09-07,119.54000091552734,117.51000213623047,118.5199966430664,119.16000366210938,67300,119.16000366210938
2017-09-08,120.43000030517578,117.41000366210938,118.8499984741211,119.70999908447266,63400,119.70999908447266
2017-09-11,122.30999755859375,119.08999633789062,121.18000030517578,122.2300033569336,84200,122.2300033569336
2017-09-12,124.11000061035156,122.20999908447266,122.44000244140625,124.0,67300,124.0
2017-09-13,124.5,123.0199966430664,124.12000274658203,123.66999816894531,50200,123.66999816894531
2017-09-14,124.69999694824219,123.20999908447266,123.48999786376953,124.12000274658203,54400,124.12000274658203
2017-09-15,126.5,123.62000274658203,124.33000183105469,126.16999816894531,168000,126.16999816894531
2017-09-18,128.0,126.4000015258789,127.43000030517578,127.5,161000,127.5
2017-09-19,128.0,127.02999877929688,128.0,127.9000015258789,72300,127.9000015258789
2017-09-20,129.61000061035156,127.5,128.0,128.22999572753906,86500,128.22999572753906
2017-09-21,129.3000030517578,126.88999938964844,128.05999755859375,127.06999969482422,91100,127.06999969482422
2017-09-22,128.52999877929688,126.41999816894531,127.01000213623047,127.0199966430664,88200,127.0199966430664
2017-09-25,127.69999694824219,125.08000183105469,126.91999816894531,125.91000366210938,107700,125.91000366210938
2017-09-26,127.5999984741211,126.2699966430664,126.37999725341797,126.33999633789062,65700,126.33999633789062
2017-09-27,132.2100067138672,125.94999694824219,126.75,131.7899932861328,154000,131.7899932861328
2017-09-28,132.10000610351562,128.0,131.08999633789062,131.52000427246094,72000,131.52000427246094
2017-09-29,133.85000610351562,130.6300048828125,131.24000549316406,133.27999877929688,118700,133.27999877929688
2017-10-02,134.6699981689453,131.55999755859375,134.0,134.6199951171875,154600,134.6199951171875
2017-10-03,136.97000122070312,133.75,135.0,136.9199981689453,89400,136.9199981689453
2017-10-04,137.36000061035156,134.89999389648438,137.0,136.5,103900,136.5
2017-10-05,138.0,136.17999267578125,136.9199981689453,137.8800048828125,84200,137.8800048828125
2017-10-06,138.32000732421875,136.77999877929688,137.5,136.9600067138672,68500,136.9600067138672
2017-10-09,137.6999969482422,136.00999450683594,137.10000610351562,136.77000427246094,90700,136.77000427246094
2017-10-10,137.60000610351562,135.36000061035156,137.0,136.9199981689453,88200,136.9199981689453
2017-10-11,137.0,132.58999633789062,137.0,132.99000549316406,183900,132.99000549316406
2017-10-12,137.35000610351562,132.25,132.6699981689453,135.82000732421875,143100,135.82000732421875
2017-10-13,137.69000244140625,135.86000061035156,136.3000030517578,136.6999969482422,253300,136.6999969482422
2017-10-16,139.74000549316406,137.0500030517578,137.60000610351562,139.52999877929688,86100,139.52999877929688
2017-10-17,139.2899932861328,137.6199951171875,139.0,138.4600067138672,129500,138.4600067138672
2017-10-18,139.97999572753906,137.77999877929688,139.0500030517578,138.91000366210938,66700,138.91000366210938
2017-10-19,138.77999877929688,136.44000244140625,137.5800018310547,138.38999938964844,77700,138.38999938964844
2017-10-20,140.0,138.6699981689453,139.5,139.0800018310547,59900,139.0800018310547
2017-10-23,139.8000030517578,138.32000732421875,139.8000030517578,139.0399932861328,81000,139.0399932861328
2017-10-24,141.99000549316406,138.6699981689453,139.5500030517578,140.42999267578125,100300,140.42999267578125
2017-10-25,140.32000732421875,137.33999633789062,140.32000732421875,138.52000427246094,120300,138.52000427246094
2017-10-26,142.8000030517578,139.0,139.3000030517578,142.5,141600,142.5
2017-10-27,146.05999755859375,141.85000610351562,143.88999938964844,145.27000427246094,125200,145.27000427246094
2017-10-30,148.16000366210938,144.2899932861328,145.2899932861328,148.0800018310547,330500,148.0800018310547
2017-10-31,152.42999267578125,147.61000061035156,148.47999572753906,152.0800018310547,323300,152.0800018310547
2017-11-01,154.0,150.27999877929688,153.0,151.8800048828125,528900,151.8800048828125
2017-11-02,153.25999450683594,144.61000061035156,150.9499969482422,145.19000244140625,306700,145.19000244140625
2017-11-03,153.44000244140625,147.60000610351562,152.35000610351562,152.63999938964844,297200,152.63999938964844
2017-11-06,152.49000549316406,148.1300048828125,152.49000549316406,149.0800018310547,183700,149.0800018310547
2017-11-07,149.14999389648438,144.7100067138672,148.8300018310547,146.3800048828125,142800,146.3800048828125
2017-11-08,152.55999755859375,145.6699981689453,146.0,152.5,675700,152.5
2017-11-09,151.69000244140625,149.33999633789062,151.69000244140625,150.22000122070312,136100,150.22000122070312
2017-11-10,153.67999267578125,148.82000732421875,149.41000366210938,153.0,143200,153.0
2017-11-13,155.00999450683594,151.9499969482422,151.9499969482422,154.00999450683594,158200,154.00999450683594
2017-11-14,154.97999572753906,152.22999572753906,152.5500030517578,153.1999969482422,120000,153.1999969482422
2017-11-15,154.33999633789062,150.2100067138672,151.67999267578125,153.11000061035156,162100,153.11000061035156
2017-11-16,160.07000732421875,152.80999755859375,154.07000732421875,158.3000030517578,191200,158.3000030517578
2017-11-17,159.57000732421875,156.64999389648438,157.4199981689453,158.39999389648438,119600,158.39999389648438
2017-11-20,161.2100067138672,158.27000427246094,158.27000427246094,159.4499969482422,195000,159.4499969482422
