Date,High,Low,Open,Close,Volume,Adj Close
2021-10-19,10.069999694824219,10.020000457763672,10.050000190734863,10.0600004196167,15571536,10.0600004196167
2021-10-20,10.100000381469727,10.050000190734863,10.0600004196167,10.079999923706055,958000,10.079999923706055
2021-10-21,10.100000381469727,10.039999961853027,10.100000381469727,10.050000190734863,124180,10.050000190734863
2021-10-22,10.119999885559082,10.050000190734863,10.0600004196167,10.100000381469727,72395,10.100000381469727
2021-10-25,10.211999893188477,10.119999885559082,10.149999618530273,10.199999809265137,157636,10.199999809265137
2021-10-26,10.289999961853027,10.039999961853027,10.229999542236328,10.039999961853027,111553,10.039999961853027
2021-10-27,10.800000190734863,10.2121000289917,10.800000190734863,10.2121000289917,853,10.2121000289917
2021-10-28,10.199999809265137,10.180000305175781,10.199999809265137,10.1899995803833,4740,10.1899995803833
2021-10-29,10.220000267028809,10.0600004196167,10.220000267028809,10.09000015258789,14071,10.09000015258789
2021-11-01,10.100000381469727,10.100000381469727,10.100000381469727,10.100000381469727,362,10.100000381469727
2021-11-02,10.449999809265137,10.069999694824219,10.449999809265137,10.069999694824219,8620,10.069999694824219
2021-11-03,10.100000381469727,10.069999694824219,10.100000381469727,10.0802001953125,210251,10.0802001953125
2021-11-04,10.149999618530273,10.140000343322754,10.140000343322754,10.143400192260742,1165,10.143400192260742
2021-11-05,10.25,10.130000114440918,10.130000114440918,10.199999809265137,17223,10.199999809265137
2021-11-08,10.199999809265137,10.050000190734863,10.199999809265137,10.050000190734863,1006,10.050000190734863
2021-11-09,10.109999656677246,10.050000190734863,10.050000190734863,10.0600004196167,60998,10.0600004196167
2021-11-10,10.09000015258789,10.079999923706055,10.09000015258789,10.09000015258789,5216,10.09000015258789
2021-11-11,10.100000381469727,10.100000381469727,10.100000381469727,10.100000381469727,535,10.100000381469727
2021-11-12,10.109999656677246,10.100000381469727,10.109999656677246,10.100000381469727,2704,10.100000381469727
2021-11-15,10.15999984741211,10.100000381469727,10.109999656677246,10.100000381469727,5149,10.100000381469727
2021-11-16,10.100000381469727,10.100000381469727,10.100000381469727,10.100000381469727,0,10.100000381469727
2021-11-17,10.100000381469727,10.100000381469727,10.100000381469727,10.100000381469727,225,10.100000381469727
2021-11-18,10.180000305175781,10.100000381469727,10.119999885559082,10.140000343322754,10200,10.140000343322754
2021-11-19,10.108400344848633,10.108400344848633,10.108400344848633,10.108400344848633,470,10.108400344848633
2021-11-22,10.600000381469727,10.100000381469727,10.600000381469727,10.100000381469727,7990,10.100000381469727
2021-11-23,10.754799842834473,10.100000381469727,10.754799842834473,10.100000381469727,62722,10.100000381469727
2021-11-24,10.100000381469727,10.100000381469727,10.100000381469727,10.100000381469727,0,10.100000381469727
2021-11-26,10.100000381469727,10.100000381469727,10.100000381469727,10.100000381469727,0,10.100000381469727
2021-11-29,10.180000305175781,10.140000343322754,10.180000305175781,10.140000343322754,1427,10.140000343322754
2021-11-30,10.125,10.100000381469727,10.109999656677246,10.109999656677246,11716,10.109999656677246
2021-12-01,10.125,10.09000015258789,10.125,10.095000267028809,17593,10.095000267028809
2021-12-02,10.247300148010254,10.119999885559082,10.140000343322754,10.247300148010254,2100,10.247300148010254
2021-12-03,10.069999694824219,10.069999694824219,10.069999694824219,10.069999694824219,411,10.069999694824219
2021-12-06,10.071200370788574,10.069999694824219,10.069999694824219,10.071200370788574,300,10.071200370788574
2021-12-07,10.235899925231934,10.125,10.226699829101562,10.168600082397461,4001,10.168600082397461
2021-12-08,10.130000114440918,10.069999694824219,10.130000114440918,10.085000038146973,31320,10.085000038146973
2021-12-09,10.15999984741211,10.069999694824219,10.069999694824219,10.069999694824219,2179,10.069999694824219
2021-12-10,10.079999923706055,10.069999694824219,10.069999694824219,10.079999923706055,1222,10.079999923706055
2021-12-13,10.079999923706055,10.079999923706055,10.079999923706055,10.079999923706055,0,10.079999923706055
2021-12-14,10.069999694824219,10.069999694824219,10.069999694824219,10.069999694824219,19900,10.069999694824219
2021-12-15,10.170000076293945,10.109800338745117,10.109800338745117,10.170000076293945,1220,10.170000076293945
2021-12-16,10.25,10.100000381469727,10.25,10.130000114440918,1500,10.130000114440918
2021-12-17,10.130000114440918,10.130000114440918,10.130000114440918,10.130000114440918,0,10.130000114440918
2021-12-20,10.25,10.180000305175781,10.25,10.180000305175781,1074,10.180000305175781
2021-12-21,10.097900390625,10.097900390625,10.097900390625,10.097900390625,100,10.097900390625
2021-12-22,10.109999656677246,10.100000381469727,10.100000381469727,10.109999656677246,3690,10.109999656677246
2021-12-23,10.109999656677246,10.109999656677246,10.109999656677246,10.109999656677246,0,10.109999656677246
2021-12-27,10.130000114440918,10.069999694824219,10.069999694824219,10.130000114440918,2518,10.130000114440918
