Date,High,Low,Open,Close,Volume,Adj Close
2021-06-08,7.173999786376953,6.510000228881836,6.510000228881836,7.019999980926514,75100,7.019999980926514
2021-06-09,6.949999809265137,6.769999980926514,6.949999809265137,6.789999961853027,30800,6.789999961853027
2021-06-10,6.78000020980835,6.619999885559082,6.739999771118164,6.650000095367432,39000,6.650000095367432
2021-06-11,6.764999866485596,6.650000095367432,6.650000095367432,6.71999979019165,20500,6.71999979019165
2021-06-14,6.715000152587891,6.599999904632568,6.699999809265137,6.630000114440918,24400,6.630000114440918
2021-06-15,6.7220001220703125,6.619999885559082,6.670000076293945,6.670000076293945,12500,6.670000076293945
2021-06-16,6.840000152587891,6.610000133514404,6.659999847412109,6.800000190734863,86800,6.800000190734863
2021-06-17,6.940000057220459,6.560999870300293,6.789999961853027,6.920000076293945,31000,6.920000076293945
2021-06-18,7.0,6.809999942779541,6.949999809265137,7.0,77100,7.0
2021-06-21,7.570000171661377,6.879000186920166,7.0,7.570000171661377,100100,7.570000171661377
2021-06-22,7.449999809265137,7.159999847412109,7.440000057220459,7.389999866485596,68600,7.389999866485596
2021-06-23,7.489999771118164,7.260000228881836,7.389999866485596,7.480000019073486,31000,7.480000019073486
2021-06-24,7.690000057220459,7.289999961853027,7.449999809265137,7.679999828338623,22600,7.679999828338623
2021-06-25,7.690000057220459,7.610000133514404,7.610000133514404,7.659999847412109,4100,7.659999847412109
2021-06-28,7.659999847412109,7.480000019073486,7.659999847412109,7.559999942779541,18800,7.559999942779541
2021-06-29,8.395000457763672,7.440000057220459,7.659999847412109,7.659999847412109,5100,7.659999847412109
2021-06-30,7.75,7.130000114440918,7.130000114440918,7.21999979019165,12800,7.21999979019165
2021-07-01,7.75,7.329999923706055,7.75,7.704999923706055,7600,7.704999923706055
2021-07-02,7.413000106811523,7.111999988555908,7.389999866485596,7.150000095367432,14400,7.150000095367432
2021-07-06,7.150000095367432,7.010000228881836,7.03000020980835,7.0980000495910645,12600,7.0980000495910645
2021-07-07,7.169000148773193,7.0,7.03000020980835,7.0,10900,7.0
2021-07-08,7.139999866485596,6.961999893188477,7.0,6.96999979019165,13200,6.96999979019165
2021-07-09,7.090000152587891,6.929999828338623,6.980000019073486,6.949999809265137,6200,6.949999809265137
2021-07-12,7.090000152587891,6.940000057220459,6.949999809265137,7.050000190734863,11600,7.050000190734863
2021-07-13,7.150000095367432,6.968999862670898,7.099999904632568,6.968999862670898,10000,6.968999862670898
2021-07-14,7.099999904632568,6.96999979019165,6.989999771118164,6.980000019073486,2300,6.980000019073486
2021-07-15,7.171000003814697,6.889999866485596,6.940000057220459,6.920000076293945,22700,6.920000076293945
2021-07-16,7.070000171661377,6.860000133514404,7.070000171661377,6.860000133514404,6600,6.860000133514404
2021-07-19,6.973999977111816,6.420000076293945,6.630000114440918,6.449999809265137,26800,6.449999809265137
2021-07-20,6.570000171661377,6.3470001220703125,6.570000171661377,6.380000114440918,16600,6.380000114440918
2021-07-21,6.599999904632568,6.489999771118164,6.510000228881836,6.519999980926514,11000,6.519999980926514
2021-07-22,6.550000190734863,6.28000020980835,6.541999816894531,6.28000020980835,7500,6.28000020980835
2021-07-23,6.501999855041504,6.2729997634887695,6.289999961853027,6.326000213623047,11700,6.326000213623047
2021-07-26,6.679999828338623,6.440000057220459,6.480000019073486,6.454999923706055,10700,6.454999923706055
2021-07-27,6.789999961853027,6.53000020980835,6.789999961853027,6.650000095367432,31700,6.650000095367432
2021-07-28,6.949999809265137,6.659999847412109,6.820000171661377,6.809999942779541,48700,6.809999942779541
2021-07-29,6.918000221252441,6.730000019073486,6.918000221252441,6.730000019073486,6500,6.730000019073486
2021-07-30,6.909999847412109,6.795000076293945,6.909999847412109,6.795000076293945,3900,6.795000076293945
2021-08-02,6.880000114440918,6.7230000495910645,6.809999942779541,6.724999904632568,20500,6.724999904632568
2021-08-03,6.793000221252441,6.71999979019165,6.793000221252441,6.71999979019165,3600,6.71999979019165
2021-08-04,6.804999828338623,6.690000057220459,6.71999979019165,6.800000190734863,6600,6.800000190734863
2021-08-05,6.869999885559082,6.800000190734863,6.800000190734863,6.820000171661377,16900,6.820000171661377
2021-08-06,7.010000228881836,6.829999923706055,6.829999923706055,7.0,17900,7.0
2021-08-09,7.355000019073486,7.050000190734863,7.079999923706055,7.317999839782715,46000,7.317999839782715
2021-08-10,7.340000152587891,7.099999904632568,7.340000152587891,7.21999979019165,9200,7.21999979019165
2021-08-11,7.389999866485596,7.21999979019165,7.349999904632568,7.375999927520752,17800,7.375999927520752
2021-08-12,7.059999942779541,6.760000228881836,6.760000228881836,6.949999809265137,28600,6.949999809265137
2021-08-13,7.099999904632568,6.929999828338623,7.010000228881836,7.0,5300,7.0
2021-08-16,6.96999979019165,6.760000228881836,6.789999961853027,6.920000076293945,18500,6.920000076293945
2021-08-17,6.889999866485596,6.814000129699707,6.855000019073486,6.877999782562256,5600,6.877999782562256
2021-08-18,6.940000057220459,6.730000019073486,6.829999923706055,6.888999938964844,17200,6.888999938964844
2021-08-19,6.960000038146973,6.71999979019165,6.940000057220459,6.78000020980835,5700,6.78000020980835
2021-08-20,6.900000095367432,6.71999979019165,6.75,6.730000019073486,11000,6.730000019073486
2021-08-23,6.849999904632568,6.789999961853027,6.829999923706055,6.849999904632568,5900,6.849999904632568
2021-08-24,6.960000038146973,6.800000190734863,6.880000114440918,6.800000190734863,6300,6.800000190734863
2021-08-25,7.21999979019165,6.78000020980835,6.78000020980835,7.110000133514404,36200,7.110000133514404
2021-08-26,7.190000057220459,6.960000038146973,7.190000057220459,7.019999980926514,12300,7.019999980926514
2021-08-27,7.085000038146973,6.96999979019165,7.010000228881836,7.025000095367432,14800,7.025000095367432
2021-08-30,7.070000171661377,6.960000038146973,7.03000020980835,6.96999979019165,10200,6.96999979019165
2021-08-31,7.135000228881836,6.980000019073486,7.010000228881836,7.0,10100,7.0
2021-09-01,7.090000152587891,7.019999980926514,7.090000152587891,7.019999980926514,8200,7.019999980926514
2021-09-02,7.085000038146973,7.03000020980835,7.083000183105469,7.046999931335449,6100,7.046999931335449
2021-09-03,7.156000137329102,7.03000020980835,7.03000020980835,7.099999904632568,6800,7.099999904632568
2021-09-07,7.5,7.059999942779541,7.28000020980835,7.234000205993652,91400,7.234000205993652
2021-09-08,7.309999942779541,7.159999847412109,7.309999942779541,7.179999828338623,10700,7.179999828338623
2021-09-09,7.2870001792907715,7.079999923706055,7.150000095367432,7.184999942779541,8300,7.184999942779541
2021-09-10,7.119999885559082,6.860000133514404,7.110000133514404,6.96999979019165,18200,6.96999979019165
2021-09-13,7.079999923706055,6.860000133514404,7.079999923706055,6.889999866485596,20900,6.889999866485596
2021-09-14,6.880000114440918,6.704999923706055,6.860000133514404,6.75,16500,6.75
2021-09-15,6.932000160217285,6.699999809265137,6.75,6.880000114440918,13200,6.880000114440918
2021-09-16,7.010000228881836,6.659999847412109,7.010000228881836,6.880000114440918,12600,6.880000114440918
2021-09-17,7.090000152587891,6.710000038146973,6.789999961853027,6.949999809265137,21600,6.949999809265137
2021-09-20,6.710000038146973,6.650000095367432,6.650000095367432,6.710000038146973,1600,6.710000038146973
2021-09-21,7.0,6.659999847412109,7.0,6.849999904632568,9300,6.849999904632568
2021-09-22,6.949999809265137,6.692999839782715,6.801000118255615,6.760000228881836,7500,6.760000228881836
2021-09-23,6.789999961853027,6.73799991607666,6.789999961853027,6.769999980926514,9300,6.769999980926514
2021-09-24,6.789999961853027,6.71999979019165,6.789999961853027,6.789999961853027,14400,6.789999961853027
2021-09-27,6.840000152587891,6.75,6.75,6.78000020980835,7300,6.78000020980835
2021-09-28,6.849999904632568,6.789999961853027,6.801000118255615,6.820000171661377,9300,6.820000171661377
2021-09-29,6.8480000495910645,6.78000020980835,6.8480000495910645,6.800000190734863,5300,6.800000190734863
2021-09-30,6.989999771118164,6.78000020980835,6.78000020980835,6.808000087738037,6000,6.808000087738037
2021-10-01,6.840000152587891,6.739999771118164,6.75,6.789999961853027,7800,6.789999961853027
2021-10-04,6.849999904632568,6.764999866485596,6.78000020980835,6.789999961853027,3700,6.789999961853027
2021-10-05,6.900000095367432,6.78000020980835,6.900000095367432,6.820000171661377,8300,6.820000171661377
2021-10-06,6.849999904632568,6.760000228881836,6.849999904632568,6.760000228881836,3800,6.760000228881836
2021-10-07,6.849999904632568,6.730000019073486,6.784999847412109,6.730000019073486,5800,6.730000019073486
2021-10-08,6.840000152587891,6.739999771118164,6.75,6.840000152587891,11100,6.840000152587891
2021-10-11,6.840000152587891,6.704999923706055,6.840000152587891,6.730000019073486,7700,6.730000019073486
2021-10-12,6.78000020980835,6.699999809265137,6.78000020980835,6.699999809265137,1800,6.699999809265137
2021-10-13,6.75,6.71999979019165,6.739999771118164,6.735000133514404,2000,6.735000133514404
2021-10-14,6.7829999923706055,6.690999984741211,6.769999980926514,6.7210001945495605,3100,6.7210001945495605
2021-10-15,6.775000095367432,6.730000019073486,6.739999771118164,6.760000228881836,2000,6.760000228881836
2021-10-18,6.800000190734863,6.75,6.789999961853027,6.760000228881836,2800,6.760000228881836
2021-10-19,6.800000190734863,6.75,6.75600004196167,6.760000228881836,6500,6.760000228881836
2021-10-20,6.800000190734863,6.699999809265137,6.800000190734863,6.699999809265137,51900,6.699999809265137
2021-10-21,6.8480000495910645,6.71999979019165,6.789999961853027,6.789999961853027,14400,6.789999961853027
2021-10-22,7.599999904632568,6.730000019073486,6.840000152587891,7.150000095367432,111300,7.150000095367432
2021-10-25,7.400000095367432,6.880000114440918,7.0,7.199999809265137,29900,7.199999809265137
2021-10-26,7.190000057220459,6.909999847412109,6.914000034332275,7.190000057220459,18700,7.190000057220459
2021-10-27,7.190000057220459,6.949999809265137,7.190000057220459,7.0,3300,7.0
2021-10-28,7.165999889373779,6.980000019073486,7.110000133514404,7.010000228881836,12100,7.010000228881836
2021-10-29,7.045000076293945,6.920000076293945,7.045000076293945,6.940000057220459,7800,6.940000057220459
2021-11-01,7.010000228881836,6.940000057220459,6.940000057220459,7.010000228881836,10100,7.010000228881836
2021-11-02,7.010000228881836,6.869999885559082,7.010000228881836,6.949999809265137,17300,6.949999809265137
2021-11-03,6.949999809265137,6.909999847412109,6.949999809265137,6.934999942779541,18300,6.934999942779541
2021-11-04,7.010000228881836,6.861999988555908,7.010000228881836,6.880000114440918,17300,6.880000114440918
2021-11-05,7.0,6.860000133514404,6.988999843597412,6.949999809265137,34900,6.949999809265137
2021-11-08,7.0,6.769999980926514,7.0,6.929999828338623,47800,6.929999828338623
2021-11-09,6.960000038146973,6.800000190734863,6.960000038146973,6.860000133514404,18100,6.860000133514404
2021-11-10,6.7779998779296875,6.590000152587891,6.690000057220459,6.670000076293945,30800,6.670000076293945
2021-11-11,6.741000175476074,6.590000152587891,6.679999828338623,6.670000076293945,21200,6.670000076293945
2021-11-12,6.670000076293945,6.638000011444092,6.670000076293945,6.659999847412109,5000,6.659999847412109
2021-11-15,6.710999965667725,6.630000114440918,6.650000095367432,6.699999809265137,8700,6.699999809265137
2021-11-16,6.699999809265137,6.630000114440918,6.640999794006348,6.690000057220459,6100,6.690000057220459
2021-11-17,6.659999847412109,6.619999885559082,6.619999885559082,6.650000095367432,5500,6.650000095367432
2021-11-18,6.690000057220459,6.590000152587891,6.690000057220459,6.630000114440918,14700,6.630000114440918
2021-11-19,6.590000152587891,6.349999904632568,6.590000152587891,6.349999904632568,10000,6.349999904632568
2021-11-22,6.618000030517578,6.420000076293945,6.449999809265137,6.599999904632568,19000,6.599999904632568
2021-11-23,6.619999885559082,6.340000152587891,6.510000228881836,6.550000190734863,27400,6.550000190734863
2021-11-24,6.650000095367432,6.460000038146973,6.650000095367432,6.650000095367432,10200,6.650000095367432
2021-11-26,6.566999912261963,6.410999774932861,6.559999942779541,6.539999961853027,10100,6.539999961853027
2021-11-29,6.670000076293945,6.5,6.670000076293945,6.519999980926514,16900,6.519999980926514
2021-11-30,6.639999866485596,6.510000228881836,6.544000148773193,6.635000228881836,8300,6.635000228881836
2021-12-01,6.639999866485596,6.400000095367432,6.599999904632568,6.400000095367432,7200,6.400000095367432
2021-12-02,6.579999923706055,6.360000133514404,6.449999809265137,6.369999885559082,15500,6.369999885559082
2021-12-03,6.489999771118164,6.281000137329102,6.460000038146973,6.349999904632568,10900,6.349999904632568
2021-12-06,6.53000020980835,6.297999858856201,6.53000020980835,6.35099983215332,5900,6.35099983215332
2021-12-07,6.460000038146973,6.300000190734863,6.400000095367432,6.300000190734863,9900,6.300000190734863
2021-12-08,6.650000095367432,6.349999904632568,6.349999904632568,6.650000095367432,11100,6.650000095367432
2021-12-09,6.989999771118164,6.5229997634887695,6.5229997634887695,6.690000057220459,59400,6.690000057220459
2021-12-10,6.900000095367432,6.724999904632568,6.880000114440918,6.880000114440918,17200,6.880000114440918
2021-12-13,7.019999980926514,6.900000095367432,7.0,6.980000019073486,99100,6.980000019073486
2021-12-14,7.0,6.900000095367432,7.0,6.900000095367432,12700,6.900000095367432
2021-12-15,6.989999771118164,6.697999954223633,6.989999771118164,6.739999771118164,21100,6.739999771118164
