Date,High,Low,Open,Close,Volume,Adj Close
2021-01-08,8.399999618530273,6.995999813079834,7.320000171661377,7.559999942779541,61192.0,7.559999942779541
2021-01-11,9.359999656677246,7.559999942779541,7.559999942779541,9.359999656677246,68892.0,9.359999656677246
2021-01-12,10.5600004196167,9.119999885559082,10.5600004196167,9.84000015258789,51883.0,9.84000015258789
2021-01-13,10.199999809265137,8.460000038146973,9.84000015258789,9.600000381469727,41600.0,9.600000381469727
2021-01-14,10.199999809265137,8.520000457763672,10.187999725341797,9.0,39925.0,9.0
2021-01-15,9.539999961853027,8.15999984741211,9.539999961853027,8.399999618530273,33050.0,8.399999618530273
2021-01-19,9.347999572753906,7.668000221252441,8.640000343322754,8.279999732971191,39917.0,8.279999732971191
2021-01-20,9.359999656677246,8.279999732971191,8.760000228881836,9.239999771118164,47692.0,9.239999771118164
2021-01-21,9.720000267028809,8.640000343322754,9.720000267028809,8.760000228881836,30375.0,8.760000228881836
2021-01-22,10.079999923706055,8.640000343322754,9.0,10.079999923706055,69967.0,10.079999923706055
2021-01-25,14.15999984741211,9.960000038146973,10.079999923706055,12.479999542236328,111992.0,12.479999542236328
2021-01-26,15.720000267028809,12.479999542236328,12.600000381469727,15.720000267028809,86575.0,15.720000267028809
2021-01-27,16.799999237060547,13.800000190734863,16.799999237060547,14.399999618530273,55483.0,14.399999618530273
2021-01-28,14.460000038146973,11.880000114440918,14.039999961853027,13.199999809265137,43267.0,13.199999809265137
2021-01-29,15.239999771118164,12.720000267028809,13.319999694824219,14.279999732971191,34550.0,14.279999732971191
2021-02-01,15.600000381469727,14.399999618530273,14.640000343322754,14.399999618530273,57042.0,14.399999618530273
2021-02-02,15.0,14.039999961853027,14.15999984741211,14.760000228881836,21675.0,14.760000228881836
2021-02-03,17.040000915527344,14.279999732971191,14.279999732971191,16.31999969482422,56483.0,16.31999969482422
2021-02-04,17.760000228881836,16.200000762939453,16.200000762939453,17.280000686645508,35733.0,17.280000686645508
2021-02-05,22.440000534057617,17.040000915527344,17.280000686645508,21.600000381469727,71350.0,21.600000381469727
2021-02-08,33.0,21.84000015258789,22.440000534057617,30.360000610351562,132850.0,30.360000610351562
2021-02-09,43.79999923706055,31.440000534057617,31.68000030517578,39.0,94667.0,39.0
2021-02-10,40.31999969482422,25.31999969482422,39.0,36.0,89992.0,36.0
2021-02-11,38.63999938964844,30.0,36.119998931884766,31.200000762939453,38633.0,31.200000762939453
2021-02-12,34.20000076293945,28.799999237060547,32.7599983215332,33.36000061035156,45858.0,33.36000061035156
2021-02-16,38.400001525878906,32.279998779296875,32.63999938964844,35.400001525878906,58142.0,35.400001525878906
2021-02-17,37.20000076293945,34.79999923706055,36.47999954223633,35.7599983215332,14717.0,35.7599983215332
2021-02-18,36.599998474121094,30.239999771118164,36.599998474121094,33.84000015258789,24067.0,33.84000015258789
2021-02-19,36.959999084472656,33.0,33.36000061035156,34.20000076293945,22867.0,34.20000076293945
2021-02-22,37.08000183105469,33.599998474121094,36.0,34.439998626708984,19233.0,34.439998626708984
2021-02-23,35.52000045776367,27.0,33.119998931884766,31.200000762939453,31825.0,31.200000762939453
2021-02-24,34.91999816894531,31.440000534057617,33.2400016784668,32.400001525878906,15883.0,32.400001525878906
2021-02-25,33.47999954223633,30.600000381469727,32.400001525878906,31.200000762939453,19567.0,31.200000762939453
2021-02-26,33.599998474121094,30.0,31.200000762939453,32.400001525878906,15133.0,32.400001525878906
2021-03-01,35.400001525878906,32.52000045776367,35.400001525878906,34.20000076293945,20075.0,34.20000076293945
2021-03-02,35.400001525878906,32.36399841308594,34.5,34.560001373291016,29025.0,34.560001373291016
2021-03-03,35.279998779296875,31.31999969482422,34.560001373291016,31.920000076293945,7842.0,31.920000076293945
2021-03-04,32.880001068115234,26.760000228881836,32.15999984741211,30.600000381469727,31125.0,30.600000381469727
2021-03-05,31.200000762939453,24.360000610351562,30.395999908447266,28.559999465942383,33333.0,28.559999465942383
2021-03-08,28.559999465942383,24.479999542236328,28.559999465942383,26.399999618530273,10642.0,26.399999618530273
2021-03-09,26.520000457763672,24.360000610351562,25.68000030517578,25.200000762939453,30550.0,25.200000762939453
2021-03-10,29.399999618530273,25.31999969482422,26.100000381469727,27.239999771118164,12633.0,27.239999771118164
2021-03-11,30.0,27.239999771118164,28.68000030517578,27.360000610351562,8375.0,27.360000610351562
2021-03-12,27.719999313354492,25.200000762939453,27.719999313354492,27.107999801635742,8450.0,27.107999801635742
2021-03-15,29.399999618530273,26.639999389648438,27.0,28.68000030517578,12658.0,28.68000030517578
2021-03-16,30.239999771118164,26.15999984741211,29.280000686645508,27.360000610351562,20158.0,27.360000610351562
2021-03-17,27.600000381469727,25.559999465942383,27.479999542236328,25.979999542236328,5508.0,25.979999542236328
2021-03-18,28.799999237060547,25.799999237060547,25.799999237060547,26.8799991607666,8058.0,26.8799991607666
2021-03-19,27.360000610351562,26.100000381469727,27.18000030517578,26.100000381469727,9250.0,26.100000381469727
2021-03-22,26.639999389648438,23.280000686645508,26.040000915527344,24.360000610351562,13383.0,24.360000610351562
2021-03-23,25.079999923706055,15.600000381469727,25.079999923706055,19.200000762939453,70083.0,19.200000762939453
2021-03-24,20.399999618530273,15.600000381469727,19.200000762939453,16.31999969482422,34158.0,16.31999969482422
2021-03-25,19.68000030517578,16.200000762939453,16.440000534057617,16.799999237060547,28683.0,16.799999237060547
2021-03-26,18.719999313354492,16.559999465942383,16.799999237060547,16.739999771118164,13808.0,16.739999771118164
2021-03-29,17.423999786376953,15.119999885559082,17.399999618530273,16.079999923706055,19250.0,16.079999923706055
2021-03-30,14.880000114440918,10.920000076293945,14.880000114440918,13.199999809265137,88250.0,13.199999809265137
2021-03-31,13.800000190734863,12.720000267028809,13.800000190734863,13.319999694824219,24942.0,13.319999694824219
2021-04-01,16.68000030517578,12.600000381469727,13.199999809265137,15.479999542236328,22425.0,15.479999542236328
2021-04-05,18.959999084472656,15.600000381469727,15.720000267028809,17.760000228881836,14567.0,17.760000228881836
2021-04-06,18.600000381469727,17.280000686645508,17.520000457763672,18.0,8083.0,18.0
2021-04-07,21.0,18.239999771118164,18.239999771118164,19.68000030517578,9608.0,19.68000030517578
2021-04-08,25.799999237060547,19.799999237060547,19.799999237060547,25.559999465942383,23233.0,25.559999465942383
2021-04-09,32.400001525878906,24.0,25.200000762939453,28.68000030517578,27933.0,28.68000030517578
